"","State.Name","year","State.Code","mean_so2"
"583","Montana",2000,"30",3.84680830460954
"584","Montana",2001,"30",3.55718088157232
"585","Montana",2002,"30",2.97292032412665
"586","Montana",2003,"30",2.78754924673629
"587","Montana",2004,"30",2.7471926463729
"588","Montana",2005,"30",3.02067131963233
"589","Montana",2006,"30",2.3653102932192
"590","Montana",2007,"30",2.47940138978002
"591","Montana",2008,"30",2.41781264588979
"592","Montana",2009,"30",2.0729353550394
"593","Montana",2010,"30",1.96241288054422
"594","Montana",2011,"30",1.64104995321766
"595","Montana",2012,"30",1.14663283640413
"596","Montana",2013,"30",1.28681583960753
"597","Montana",2014,"30",1.28874300300661
"598","Montana",2015,"30",0.721777593236261
"599","Montana",2016,"30",0.687859853777022
"600","Montana",2017,"30",0.915830572625698
"601","Nebraska",1996,"31",3.3370434221902
"602","Nebraska",1997,"31",3.08804540603567
"603","Nebraska",1998,"31",1.21983273286713
"604","Nebraska",1999,"31",0.534006653846154
"605","Nebraska",2000,"31",0.481690069096431
"606","Nebraska",2001,"31",0.22747643537415
"607","Nebraska",2002,"31",0.596257218012866
"608","Nebraska",2003,"31",0.532465660928144
"609","Nebraska",2004,"31",1.02909452133044
"610","Nebraska",2005,"31",1.83292158757851
"611","Nebraska",2006,"31",0.934077477622378
"612","Nebraska",2007,"31",1.39692576928471
"613","Nebraska",2008,"31",0.780705255464481
"614","Nebraska",2009,"31",1.35713812831541
"615","Nebraska",2010,"31",1.47155859190672
"616","Nebraska",2011,"31",1.5551238817734
"617","Nebraska",2012,"31",1.55245533997253
"618","Nebraska",2013,"31",1.34067029957806
"619","Nebraska",2014,"31",1.14823685794655
"620","Nebraska",2015,"31",0.830750248630137
"621","Nebraska",2016,"31",0.662222266937669
"622","Nebraska",2017,"31",0.774134549362477
"623","Nevada",1998,"32",0.473623011643836
"624","Nevada",1999,"32",0.372147993150685
"625","Nevada",2000,"32",0.197107269911504
"626","Nevada",2001,"32",0.67137900600343
"627","Nevada",2002,"32",0.304538616780822
"628","Nevada",2003,"32",0.420142713105727
"629","Nevada",2004,"32",1.56454154820937
"630","Nevada",2005,"32",5.28207118465909
"631","Nevada",2006,"32",0.814020246575342
"632","Nevada",2007,"32",0.156641820289855
"633","Nevada",2008,"32",0.0100690730337079
"634","Nevada",2010,"32",0.4304355
"635","Nevada",2011,"32",0.855156951856946
"636","Nevada",2012,"32",0.852539621584699
"637","Nevada",2013,"32",1.01382784895105
"638","Nevada",2014,"32",0.85361022008547
"639","Nevada",2015,"32",0.783798532514451
"640","Nevada",2016,"32",0.475455888346127
"641","Nevada",2017,"32",0.51695127758501
"642","New Hampshire",1996,"33",4.35790239434107
"643","New Hampshire",1997,"33",4.3368546886972
"644","New Hampshire",1998,"33",4.46526894588296
"645","New Hampshire",1999,"33",4.05285757073094
"646","New Hampshire",2000,"33",3.41806794417793
"647","New Hampshire",2001,"33",3.92897413600594
"648","New Hampshire",2002,"33",3.09676006229508
"649","New Hampshire",2003,"33",3.65243349832102
"650","New Hampshire",2004,"33",4.48671808532176
"651","New Hampshire",2005,"33",4.34313927169421
"652","New Hampshire",2006,"33",3.64119318937729
"653","New Hampshire",2007,"33",4.15683160569853
"654","New Hampshire",2008,"33",3.46643153449063
"655","New Hampshire",2009,"33",4.23592097808219
"656","New Hampshire",2010,"33",4.4230271010952
"657","New Hampshire",2011,"33",2.12278660814249
"658","New Hampshire",2012,"33",0.996571061379136
"659","New Hampshire",2013,"33",1.10666720784418
"660","New Hampshire",2014,"33",0.965439130530365
"661","New Hampshire",2015,"33",0.819517740306834
"662","New Hampshire",2016,"33",0.748572091460055
"663","New Hampshire",2017,"33",0.829347989310345
"664","New Jersey",1996,"34",5.72339822856074
"665","New Jersey",1997,"34",5.47995899412489
"666","New Jersey",1998,"34",5.27810229384482
"667","New Jersey",1999,"34",4.99346192916584
"668","New Jersey",2000,"34",5.14178307821053
"669","New Jersey",2001,"34",5.31897596295146
"670","New Jersey",2002,"34",4.78620687359523
"671","New Jersey",2003,"34",5.11706969635925
"672","New Jersey",2004,"34",4.84774637651178
"673","New Jersey",2005,"34",4.94176277101019
"674","New Jersey",2006,"34",3.66697004224
"675","New Jersey",2007,"34",2.91589278148984
"676","New Jersey",2008,"34",2.20355112365468
"677","New Jersey",2009,"34",1.53124687027915
"678","New Jersey",2010,"34",1.21467357529649
"679","New Jersey",2011,"34",1.72318692221822
"680","New Jersey",2012,"34",0.960306938686131
"681","New Jersey",2013,"34",0.612221635275081
"682","New Jersey",2014,"34",0.597665261569108
"683","New Jersey",2015,"34",0.312841515696434
"684","New Jersey",2016,"34",0.270573770719074
"685","New Jersey",2017,"34",0.161457720837792
"686","New Mexico",1996,"35",3.25929291054877
"687","New Mexico",1997,"35",3.7711239805136
"688","New Mexico",1998,"35",3.57859148484848
"689","New Mexico",1999,"35",2.55776954173107
"690","New Mexico",2000,"35",1.84829144179894
"691","New Mexico",2001,"35",1.41130964072049
"692","New Mexico",2002,"35",0.885293996296296
"693","New Mexico",2003,"35",1.05123901026119
"694","New Mexico",2004,"35",0.789150553398058
"695","New Mexico",2005,"35",0.61138144318496
"696","New Mexico",2006,"35",0.459298269230769
"697","New Mexico",2007,"35",0.397052169772257
"698","New Mexico",2008,"35",0.242395618396749
"699","New Mexico",2009,"35",0.48448002728013
"700","New Mexico",2010,"35",0.578817878481894
"701","New Mexico",2011,"35",0.584584505541347
"702","New Mexico",2012,"35",0.495135512752076
"703","New Mexico",2013,"35",0.354096862068966
"704","New Mexico",2014,"35",0.211154746130031
"705","New Mexico",2015,"35",0.261823127536232
"706","New Mexico",2016,"35",0.389011701202263
"707","New Mexico",2017,"35",0.256618971139971
"708","New York",1996,"36",6.05663749038876
"709","New York",1997,"36",5.57103676687453
"710","New York",1998,"36",5.36499560256221
"711","New York",1999,"36",5.58334695698251
"712","New York",2000,"36",5.59414151077798
"713","New York",2001,"36",5.55084288964187
"714","New York",2002,"36",4.75096896975273
"715","New York",2003,"36",4.69515777873191
"716","New York",2004,"36",4.07991503618736
"717","New York",2005,"36",4.13560775910082
"718","New York",2006,"36",3.38506021338749
"719","New York",2007,"36",3.28079786335116
"720","New York",2008,"36",2.86048732767108
"721","New York",2009,"36",2.14769896366714
"722","New York",2010,"36",1.66025852465707
"723","New York",2011,"36",1.52088011518294
"724","New York",2012,"36",1.26092541138665
"725","New York",2013,"36",1.21394315872534
"726","New York",2014,"36",1.06030827214545
"727","New York",2015,"36",0.995461109920751
"728","New York",2016,"36",0.424143903296543
"729","New York",2017,"36",0.568815909406393
"730","North Carolina",1996,"37",4.14693024232633
"731","North Carolina",1997,"37",5.85493883063115
"732","North Carolina",1998,"37",5.47414840014286
"733","North Carolina",1999,"37",5.21041638523041
"734","North Carolina",2000,"37",4.28949357598731
"735","North Carolina",2001,"37",3.29158947107737
"736","North Carolina",2002,"37",3.68738493296886
"737","North Carolina",2003,"37",3.72901722615348
"738","North Carolina",2004,"37",3.18017170372389
"739","North Carolina",2005,"37",2.95060368582658
"740","North Carolina",2006,"37",2.89306744788797
"741","North Carolina",2007,"37",2.61341686886395
"742","North Carolina",2008,"37",2.91033845061728
"743","North Carolina",2009,"37",1.93400436808989
"744","North Carolina",2010,"37",1.26383364474826
"745","North Carolina",2011,"37",0.846300006919731
"746","North Carolina",2012,"37",0.564275601706642
"747","North Carolina",2013,"37",0.433145079690189
"748","North Carolina",2014,"37",0.366319732942266
"749","North Carolina",2015,"37",0.362534587276468
"750","North Carolina",2016,"37",0.172157230828103
"751","North Carolina",2017,"37",0.774891159486188
"752","North Dakota",1996,"38",2.02747312080298
"753","North Dakota",1997,"38",1.9333567560934
"754","North Dakota",1998,"38",2.007161971966
"755","North Dakota",1999,"38",1.69630329609284
"756","North Dakota",2000,"38",1.63753912183678
"757","North Dakota",2001,"38",1.51445995926647
"758","North Dakota",2002,"38",1.2879388250497
"759","North Dakota",2003,"38",1.57050348291753
"760","North Dakota",2004,"38",1.51689421393817
"761","North Dakota",2005,"38",1.01640766888246
"762","North Dakota",2006,"38",0.707677270927462
"763","North Dakota",2007,"38",0.774193774567418
"764","North Dakota",2008,"38",0.777692544514838
"765","North Dakota",2009,"38",0.879755844357639
"766","North Dakota",2010,"38",0.947201121372719
"767","North Dakota",2011,"38",0.67208989291685
"768","North Dakota",2012,"38",0.805822183894231
"769","North Dakota",2013,"38",0.751887760543372
"770","North Dakota",2014,"38",0.720951400485858
"771","North Dakota",2015,"38",0.718048246662325
"772","North Dakota",2016,"38",0.564377686769231
"773","North Dakota",2017,"38",0.791185765823339
"774","Ohio",1996,"39",6.52013835159508
"775","Ohio",1997,"39",6.41246818551196
"776","Ohio",1998,"39",6.45018773090107
"777","Ohio",1999,"39",6.52308117494574
"778","Ohio",2000,"39",6.03600845712868
"779","Ohio",2001,"39",6.03762985678322
"780","Ohio",2002,"39",5.8434322106317
"781","Ohio",2003,"39",5.88248341770863
"782","Ohio",2004,"39",5.52451598605363
"783","Ohio",2005,"39",5.55555263821537
"784","Ohio",2006,"39",4.44321667284976
"785","Ohio",2007,"39",4.22398484586153
"786","Ohio",2008,"39",3.80093687487315
"787","Ohio",2009,"39",3.25977793454508
"788","Ohio",2010,"39",2.93535380327343
"789","Ohio",2011,"39",2.86896770629529
"790","Ohio",2012,"39",2.35825217355037
"791","Ohio",2013,"39",1.77470911143594
"792","Ohio",2014,"39",1.78985811990347
"793","Ohio",2015,"39",1.34545406286345
"794","Ohio",2016,"39",0.829064457274145
"795","Ohio",2017,"39",0.593199941781898
"796","Oklahoma",1996,"40",4.1921025167336
"797","Oklahoma",1997,"40",5.52400642314436
"798","Oklahoma",1998,"40",7.43771461779053
"799","Oklahoma",1999,"40",4.99020574575205
"800","Oklahoma",2000,"40",3.5582067493276
"801","Oklahoma",2001,"40",3.10883617930591
"802","Oklahoma",2002,"40",2.99643458339774
"803","Oklahoma",2003,"40",3.34632579400305
"804","Oklahoma",2004,"40",3.02907882885995
"805","Oklahoma",2005,"40",3.18244420526471
"806","Oklahoma",2006,"40",3.16688607657454
"807","Oklahoma",2007,"40",2.8327790171412
"808","Oklahoma",2008,"40",3.13705879919448
"809","Oklahoma",2009,"40",2.10624667846751
"810","Oklahoma",2010,"40",2.10119172692037
"811","Oklahoma",2011,"40",2.071437565225
"812","Oklahoma",2012,"40",1.55409823805147
"813","Oklahoma",2013,"40",1.11590434053214
"814","Oklahoma",2014,"40",0.75080120439249
"815","Oklahoma",2015,"40",0.807759420680131
"816","Oklahoma",2016,"40",0.700013168664082
"817","Oklahoma",2017,"40",0.646983699335548
"818","Oregon",2003,"41",1.41759255555556
"819","Oregon",2004,"41",1.88284203571429
"820","Oregon",2005,"41",1.6176322539185
"821","Oregon",2006,"41",1.49877396575342
"822","Oregon",2007,"41",1.26014542485119
"823","Oregon",2008,"41",0.982617200501253
"824","Oregon",2009,"41",1.60420962054795
"825","Oregon",2010,"41",1.33806320136986
"826","Oregon",2011,"41",0.756050352507375
"827","Oregon",2012,"41",0.633979452586207
"828","Oregon",2013,"41",1.06846278107345
"829","Oregon",2014,"41",0.826138241912799
"830","Oregon",2015,"41",0.466264526027397
"831","Oregon",2016,"41",0.188430197183099
"832","Oregon",2017,"41",0.344335511730205
"833","Pennsylvania",1996,"42",8.43435320428106
"834","Pennsylvania",1997,"42",9.06795615457581
"835","Pennsylvania",1998,"42",8.32277268991027
"836","Pennsylvania",1999,"42",7.8455409254868
"837","Pennsylvania",2000,"42",7.47493481070459
"838","Pennsylvania",2001,"42",7.8686108066627
"839","Pennsylvania",2002,"42",7.16944285920876
"840","Pennsylvania",2003,"42",7.18842581938671
"841","Pennsylvania",2004,"42",6.46360338580797
"842","Pennsylvania",2005,"42",7.03968885127565
"843","Pennsylvania",2006,"42",6.07888856967501
"844","Pennsylvania",2007,"42",5.97422937831804
"845","Pennsylvania",2008,"42",4.93423631230518
"846","Pennsylvania",2009,"42",4.29299509027013
"847","Pennsylvania",2010,"42",3.5511723186926
"848","Pennsylvania",2011,"42",2.5724287425608
"849","Pennsylvania",2012,"42",2.15223027427012
"850","Pennsylvania",2013,"42",1.85052486361516
"851","Pennsylvania",2014,"42",1.87397449066695
"852","Pennsylvania",2015,"42",1.53683090660557
"853","Pennsylvania",2016,"42",0.938110248761865
"854","Pennsylvania",2017,"42",0.823445580581981
"855","Puerto Rico",1996,"72",3.37733864674984
"856","Puerto Rico",1997,"72",2.98585191173021
"857","Puerto Rico",1998,"72",2.83015956392236
"858","Puerto Rico",1999,"72",3.31381117032699
"859","Puerto Rico",2000,"72",3.58303931156716
"860","Puerto Rico",2001,"72",2.97769918053927
"861","Puerto Rico",2002,"72",4.82690490986314
"862","Puerto Rico",2003,"72",1.55366279119086
"863","Puerto Rico",2004,"72",2.68294277251732
"864","Puerto Rico",2005,"72",2.52544196045576
"865","Puerto Rico",2006,"72",2.28697782014389
"866","Puerto Rico",2007,"72",2.01760549620844
"867","Puerto Rico",2008,"72",2.11432788539157
"868","Puerto Rico",2009,"72",2.07475440239437
"869","Puerto Rico",2010,"72",1.72783626556017
"870","Puerto Rico",2011,"72",1.43815559001233
"871","Puerto Rico",2012,"72",1.57201442014342
"872","Puerto Rico",2013,"72",2.70996620430108
"873","Puerto Rico",2014,"72",1.40682078516295
"874","Puerto Rico",2015,"72",1.471212354
"875","Puerto Rico",2016,"72",1.69910465206959
"876","Puerto Rico",2017,"72",0.765104175651121
"877","Rhode Island",1996,"44",7.49372078038674
"878","Rhode Island",1997,"44",6.60507571808015
"879","Rhode Island",1998,"44",6.46895886917808
"880","Rhode Island",1999,"44",6.30062970994475
"881","Rhode Island",2000,"44",5.84732996712329
"882","Rhode Island",2001,"44",6.18117706438356
"883","Rhode Island",2002,"44",5.32911247005571
"884","Rhode Island",2003,"44",5.28474346917808
"885","Rhode Island",2004,"44",6.00075013305899
"886","Rhode Island",2005,"44",5.11699147765363
"887","Rhode Island",2006,"44",3.92543108579466
"888","Rhode Island",2007,"44",4.29855486506469
"889","Rhode Island",2008,"44",2.05991126330532
"890","Rhode Island",2009,"44",1.80000761538462
"891","Rhode Island",2010,"44",1.3519743907563
"892","Rhode Island",2011,"44",1.22861520134731
"893","Rhode Island",2012,"44",1.18396417354196
"894","Rhode Island",2013,"44",0.596084333333333
"895","Rhode Island",2014,"44",0.592938156378601
"896","Rhode Island",2015,"44",0.344461582191781
"897","Rhode Island",2016,"44",0.244075316256831
"898","Rhode Island",2017,"44",0.231618434931507
"899","South Carolina",1996,"45",1.04902796881931
"900","South Carolina",1997,"45",0.995588999129353
"901","South Carolina",1998,"45",1.59557344597544
"902","South Carolina",1999,"45",1.77210772145863
"903","South Carolina",2000,"45",1.78164255863192
"904","South Carolina",2001,"45",2.00986920019131
"905","South Carolina",2002,"45",1.87284218610623
"906","South Carolina",2003,"45",1.90938700250313
"907","South Carolina",2004,"45",1.84933826743596
"908","South Carolina",2005,"45",2.03236728212851
"909","South Carolina",2006,"45",1.77462509262522
"910","South Carolina",2007,"45",1.53019168863866
"911","South Carolina",2008,"45",1.28963975766747
"912","South Carolina",2009,"45",0.785443570909091
"913","South Carolina",2010,"45",0.847123418371522
"914","South Carolina",2011,"45",0.678335590780998
"915","South Carolina",2012,"45",0.387616190159003
"916","South Carolina",2013,"45",0.32679490427971
"917","South Carolina",2014,"45",0.444417683319398
"918","South Carolina",2015,"45",0.279225380329348
"919","South Carolina",2016,"45",0.214583538429319
"920","South Carolina",2017,"45",0.224420857083333
"921","South Dakota",2001,"46",0.0433070163934426
"922","South Dakota",2002,"46",0.312493746945899
"923","South Dakota",2003,"46",0.579744930473373
"924","South Dakota",2004,"46",0.256191971232877
"925","South Dakota",2005,"46",0.683148891224863
"926","South Dakota",2006,"46",0.601312949443414
"927","South Dakota",2007,"46",0.471256213345865
"928","South Dakota",2008,"46",0.81724189640884
"929","South Dakota",2009,"46",0.378907352787456
"930","South Dakota",2010,"46",0.414383656732892
"931","South Dakota",2011,"46",0.53891140671849
"932","South Dakota",2012,"46",0.370280888705234
"933","South Dakota",2013,"46",0.338284129291251
"934","South Dakota",2014,"46",0.377226486206897
"935","South Dakota",2015,"46",0.714036246376812
"936","South Dakota",2016,"46",0.344947799453365
"937","South Dakota",2017,"46",0.435180407317073
"938","Tennessee",1996,"47",5.60143931932856
"939","Tennessee",1997,"47",6.26180432511538
"940","Tennessee",1998,"47",5.75448405133584
"941","Tennessee",1999,"47",5.35650959025343
"942","Tennessee",2000,"47",5.33793890719665
"943","Tennessee",2001,"47",4.85701787414698
"944","Tennessee",2002,"47",4.61431111326799
"945","Tennessee",2003,"47",5.07267444149665
"946","Tennessee",2004,"47",4.98563150191758
"947","Tennessee",2005,"47",4.53986819186871
"948","Tennessee",2006,"47",4.39723178463171
"949","Tennessee",2007,"47",4.28791870489112
"950","Tennessee",2008,"47",4.22107808696144
"951","Tennessee",2009,"47",2.74270275944518
"952","Tennessee",2010,"47",3.26592638920885
"953","Tennessee",2011,"47",2.27304130246276
"954","Tennessee",2012,"47",1.84056850036617
"955","Tennessee",2013,"47",1.09581699932402
"956","Tennessee",2014,"47",1.95382045512821
"957","Tennessee",2015,"47",1.58581035830816
"958","Tennessee",2016,"47",1.2357167275158
"959","Tennessee",2017,"47",1.24050481347271
"960","Texas",1996,"48",4.06713814733311
"961","Texas",1997,"48",3.52272652868246
"962","Texas",1998,"48",3.1853329687771
"963","Texas",1999,"48",2.87774734098482
"964","Texas",2000,"48",2.42610791498471
"965","Texas",2001,"48",2.06138057052674
"966","Texas",2002,"48",1.31406131296024
"967","Texas",2003,"48",1.88391756567538
"968","Texas",2004,"48",1.90387260699509
"969","Texas",2005,"48",1.92932614146707
"970","Texas",2006,"48",1.53744629906369
"971","Texas",2007,"48",1.26100771823984
"972","Texas",2008,"48",0.942109680481818
"973","Texas",2009,"48",0.828574194958465
"974","Texas",2010,"48",0.889320058466472
"975","Texas",2011,"48",0.799774369573548
"976","Texas",2012,"48",0.594170949183896
"977","Texas",2013,"48",0.504191992603861
"978","Texas",2014,"48",0.412404642991954
"979","Texas",2015,"48",0.354725722285068
"980","Texas",2016,"48",0.457587959011093
"981","Texas",2017,"48",0.931026019488708
"982","Utah",1996,"49",2.19099150248071
"983","Utah",1997,"49",1.86213068405094
"984","Utah",1998,"49",1.97330011912337
"985","Utah",1999,"49",2.09588177981334
"986","Utah",2000,"49",2.33832865196416
"987","Utah",2001,"49",2.580889265625
"988","Utah",2002,"49",2.51149673211314
"989","Utah",2003,"49",2.25464893826112
"990","Utah",2004,"49",2.19247867709599
"991","Utah",2005,"49",2.12944717780294
"992","Utah",2006,"49",2.03281282418301
"993","Utah",2007,"49",1.84340251628552
"994","Utah",2008,"49",1.95702030576527
"995","Utah",2009,"49",2.25996491332873
"996","Utah",2010,"49",2.25858523788694
"997","Utah",2011,"49",1.34092849641082
"998","Utah",2012,"49",0.995267906704274
"999","Utah",2013,"49",1.13141185664336
"1000","Utah",2014,"49",0.510796862426036
"1001","Utah",2015,"49",0.332083528901734
"1002","Utah",2016,"49",0.730488434210526
"1003","Utah",2017,"49",0.303878377966102
"1004","Vermont",1996,"50",3.83548785370879
"1005","Vermont",1997,"50",4.37761886013986
"1006","Vermont",1998,"50",3.51724281027397
"1007","Vermont",1999,"50",3.09967520348837
"1008","Vermont",2000,"50",3.54808957305503
"1009","Vermont",2001,"50",4.85236993370166
"1010","Vermont",2002,"50",4.82394687569061
"1011","Vermont",2003,"50",4.08175044360902
"1012","Vermont",2004,"50",3.50202297790449
"1013","Vermont",2005,"50",4.90570388219178
"1014","Vermont",2006,"50",4.3496026
"1015","Vermont",2007,"50",4.61308970096022
"1016","Vermont",2008,"50",3.60435432240437
"1017","Vermont",2009,"50",2.80690370958904
"1018","Vermont",2010,"50",2.40035628530259
"1019","Vermont",2011,"50",1.83121354251701
"1020","Vermont",2012,"50",0.971185135042735
"1021","Vermont",2013,"50",0.621583867940199
"1022","Vermont",2014,"50",0.492667315048184
"1023","Vermont",2015,"50",0.328195104827586
"1024","Vermont",2016,"50",0.0874391270833333
"1025","Vermont",2017,"50",0.224139371169916
"1026","Virgin Islands",1996,"78",3.25391246011004
"1027","Virgin Islands",1997,"78",3.39929832210835
"1028","Virgin Islands",1998,"78",2.88650653727506
"1029","Virgin Islands",1999,"78",1.7724395945546
"1030","Virgin Islands",2000,"78",2.0267183363388
"1031","Virgin Islands",2001,"78",1.31771297813717
"1032","Virgin Islands",2002,"78",1.90560200383772
"1033","Virgin Islands",2003,"78",1.94467832784185
"1034","Virgin Islands",2004,"78",1.4398233376197
"1035","Virgin Islands",2005,"78",1.13924091186161
"1036","Virgin Islands",2006,"78",1.26221051836623
"1037","Virgin Islands",2007,"78",1.2430914230554
"1038","Virgin Islands",2008,"78",1.36961876588629
"1039","Virgin Islands",2009,"78",0.97586423369863
"1040","Virgin Islands",2010,"78",0.879782703642384
"1041","Virgin Islands",2011,"78",1.55740710553872
"1042","Virgin Islands",2012,"78",1.229451112529
"1043","Virgin Islands",2013,"78",0.947938432017544
"1044","Virginia",1996,"51",6.01800794077135
"1045","Virginia",1997,"51",6.14305463685675
"1046","Virginia",1998,"51",5.72440632261551
"1047","Virginia",1999,"51",5.32561793779966
"1048","Virginia",2000,"51",5.92404489633233
"1049","Virginia",2001,"51",4.56013611820395
"1050","Virginia",2002,"51",4.17061862986425
"1051","Virginia",2003,"51",3.87089526116578
"1052","Virginia",2004,"51",3.78455187354135
"1053","Virginia",2005,"51",3.88574831169566
"1054","Virginia",2006,"51",3.17789481655192
"1055","Virginia",2007,"51",3.43661116197379
"1056","Virginia",2008,"51",2.83376574628331
"1057","Virginia",2009,"51",2.08649978283186
"1058","Virginia",2010,"51",1.80926316727835
"1059","Virginia",2011,"51",1.09870872293324
"1060","Virginia",2012,"51",0.686958009670178
"1061","Virginia",2013,"51",0.828578391400888
"1062","Virginia",2014,"51",0.828594333265139
"1063","Virginia",2015,"51",0.522382114399206
"1064","Virginia",2016,"51",0.376335906355848
"1065","Virginia",2017,"51",1.62721443467337
"1066","Washington",1996,"53",5.06713505615886
"1067","Washington",1997,"53",4.61653193418088
"1068","Washington",1998,"53",4.65224705336386
"1069","Washington",1999,"53",4.75098997066356
"1070","Washington",2000,"53",2.10047330307942
"1071","Washington",2001,"53",2.30606617498243
"1072","Washington",2002,"53",1.65859449794521
"1073","Washington",2003,"53",1.50536432857143
"1074","Washington",2004,"53",1.73684893978189
"1075","Washington",2005,"53",2.48984815769231
"1076","Washington",2006,"53",1.31837788319088
"1077","Washington",2007,"53",1.34959578186083
"1078","Washington",2008,"53",0.762021139390811
"1079","Washington",2009,"53",0.731393168044077
"1080","Washington",2010,"53",0.92287617032967
"1081","Washington",2011,"53",0.677696660652325
"1082","Washington",2012,"53",0.592949622205089
"1083","Washington",2013,"53",0.516237416988417
"1084","Washington",2014,"53",0.430412545779685
"1085","Washington",2015,"53",0.5067608221722
"1086","Washington",2016,"53",0.398731906593407
"1087","Washington",2017,"53",0.925859551342034
"1088","West Virginia",1996,"54",9.70117413888723
"1089","West Virginia",1997,"54",10.2869204036384
"1090","West Virginia",1998,"54",10.8054330492893
"1091","West Virginia",1999,"54",11.2494253406339
"1092","West Virginia",2000,"54",10.8725220169835
"1093","West Virginia",2001,"54",10.2990634806627
"1094","West Virginia",2002,"54",9.51975504546593
"1095","West Virginia",2003,"54",9.76530531566955
"1096","West Virginia",2004,"54",9.78624455627176
"1097","West Virginia",2005,"54",9.5471232745113
"1098","West Virginia",2006,"54",9.10325909591401
"1099","West Virginia",2007,"54",8.74554123875225
"1100","West Virginia",2008,"54",8.19614190501026
"1101","West Virginia",2009,"54",6.13291858272265
"1102","West Virginia",2010,"54",5.07945170374525
"1103","West Virginia",2011,"54",4.64624677018365
"1104","West Virginia",2012,"54",3.93616873598303
"1105","West Virginia",2013,"54",3.32361365069785
"1106","West Virginia",2014,"54",2.814657174947
"1107","West Virginia",2015,"54",2.12352977314172
"1108","West Virginia",2016,"54",1.90270163727039
"1109","West Virginia",2017,"54",1.84299188690937
"1110","Wisconsin",1996,"55",3.47104415175832
"1111","Wisconsin",1997,"55",3.39096283505836
"1112","Wisconsin",1998,"55",3.23938406468052
"1113","Wisconsin",1999,"55",3.64489788351499
"1114","Wisconsin",2000,"55",3.96155124856816
"1115","Wisconsin",2001,"55",3.49906113314547
"1116","Wisconsin",2002,"55",3.95009673324213
"1117","Wisconsin",2003,"55",2.94949747702779
"1118","Wisconsin",2004,"55",3.46724184176633
"1119","Wisconsin",2005,"55",3.68715302834428
"1120","Wisconsin",2006,"55",3.34173352017291
"1121","Wisconsin",2007,"55",3.39749514243542
"1122","Wisconsin",2008,"55",2.76059127972509
"1123","Wisconsin",2009,"55",2.52720908308824
"1124","Wisconsin",2010,"55",2.53788700670194
"1125","Wisconsin",2011,"55",2.07802927566225
"1126","Wisconsin",2012,"55",1.86315743743048
"1127","Wisconsin",2013,"55",1.63524076172868
"1128","Wisconsin",2014,"55",1.8357554773559
"1129","Wisconsin",2015,"55",1.46579221149425
"1130","Wisconsin",2016,"55",0.706368321092495
"1131","Wisconsin",2017,"55",0.508946188516559
"1132","Wyoming",2002,"56",4.80166666986301
"1133","Wyoming",2003,"56",2.36850193013699
"1134","Wyoming",2004,"56",1.68031811947246
"1135","Wyoming",2005,"56",2.2160277700831
"1136","Wyoming",2006,"56",1.11224276936724
"1137","Wyoming",2007,"56",1.02828757929642
"1138","Wyoming",2008,"56",1.01533518634227
"1139","Wyoming",2009,"56",0.684199402423866
"1140","Wyoming",2010,"56",0.932840487486398
"1141","Wyoming",2011,"56",0.91373377661248
"1142","Wyoming",2012,"56",0.949889218141234
"1143","Wyoming",2013,"56",1.34662155258467
"1144","Wyoming",2014,"56",1.63096031067639
"1145","Wyoming",2015,"56",1.3781330767683
"1146","Wyoming",2016,"56",1.3028084949807
"1147","Wyoming",2017,"56",1.06042349590835
